56; 23326.03683454641; 29700.94949672648; 34588.702662362106;;;;;23326,03683;12906,92752;8690,833444;8466,271902;8257,558728
57; 24092.505019230553; 29813.76755195543; 34068.64047212776;;;;;24092,50502;12906,92752;8690,833444;8458,775629;8257,558728
58; 23682.979009448634; 29821.896820231126; 33832.06204067668;;;;;23682,97901;12520,63174;8756,020302;8417,773568;8257,558728
59; 24406.261601500904; 29846.62000460926; 34806.528714741755;;;;;24406,2616;12498,88277;8654,540638;8417,773568;8257,558728
60; 23859.976315461266; 29783.78341518917; 34133.86704654372;;;;;23859,97632;12205,16471;8678,367902;8417,773568;8257,558728
61; 23859.976315461266; 29901.485719926117; 34475.77119302852;;;;;23859,97632;12289,47763;8678,367902;8417,773568;8257,558728
62; 23203.179322369775; 30043.401916948544; 34301.59890957;;;;;23203,17932;12089,62985;8591,5438;8407,698862;8257,558728
63; 23203.179322369775; 30019.987765459216; 34076.576813705244;;;;;23203,17932;12520,63174;8600,589569;8396,832043;8257,558728
64; 25206.52111949057; 29774.423683622055; 34429.3860623302;;;;;25206,52112;12371,3924;8541,914496;8389,33577;8257,558728
65; 25291.372713531735; 29836.308321871813; 34279.30262093592;;;;;25291,37271;12242,694;8541,914496;8389,33577;8257,558728
66; 24084.578211572527; 29913.096714791936; 34028.36136332441;;;;;24084,57821;12453,43326;8541,914496;8389,33577;8257,558728
67; 24084.578211572527; 30020.71506423723; 34342.61107796725;;;;;24084,57821;12342,46448;8600,589569;8389,33577;8257,558728
68; 23348.132162796264; 29720.504426800282; 34100.6377259112;;;;;23348,13216;11647,40434;8595,459498;8366,401575;8257,558728
69; 23300.53904633117; 29658.84450063375; 33938.81558072444;;;;;23300,53905;12380,28484;8544,33728;8366,401575;8257,558728
70; 25741.518498677204; 29609.01884734016; 33950.257320624165;;;;;25741,5185;12267,44134;8544,33728;8366,401575;8257,558728
71; 24149.989390527906; 29696.210126993967; 33599.633828754704;;;;;24149,98939;12238,87856;8544,33728;8366,401575;8257,558728
72; 25260.01032271201; 29790.014655123192; 35034.41248077521;;;;;25260,01032;11562,303;8544,33728;8354,748685;8257,558728
73; 24458.787037412207; 29871.32484595101; 34024.622934288156;;;;;24458,78704;12006,7833;8544,33728;8354,748685;8257,558728
74; 24045.22820637617; 29904.713585194855; 34173.458927972286;;;;;24045,22821;12261,78405;8544,33728;8354,748685;8257,558728
75; 24635.192382882597; 29865.88627857858; 35329.86329307652;;;;;24635,19238;11447,6032;8534,862852;8354,748685;8257,558728
76; 24731.70664339297; 29814.169851836854; 34572.81640763454;;;;;24731,70664;11447,6032;8534,862852;8354,748685;8257,558728
77; 25112.247787488548; 29911.073265773375; 34394.149598910575;;;;;25112,24779;12368,12378;8431,446988;8354,748685;8257,558728
78; 24638.82517351479; 29879.51188795072; 34293.67420218312;;;;;24638,82517;12341,49215;8488,331998;8354,748685;8257,558728
79; 24272.042880497953; 29925.53676791458; 34532.74883880381;;;;;24272,04288;11630,50474;8409,483409;8354,748685;8257,558728
80; 24813.454465372863; 29859.529760162302; 34246.352429046514;;;;;24813,45447;11630,50474;8378,551732;8354,748685;8257,558728
81; 25334.10067716903; 29759.439611295234; 34355.94721650195;;;;;25334,10068;12539,34925;8293,992089;8354,748685;8257,558728
82; 25053.25468351739; 29880.532914937907; 34187.243581683266;;;;;25053,25468;12259,93567;8293,992089;8354,748685;8257,558728
83; 24158.875083112798; 29876.80714524218; 34502.60084753898;;;;;24158,87508;12031,72016;8257,526554;8354,748685;8257,558728
84; 22815.998363362476; 29810.129638176695; 33649.94733081854;;;;;22815,99836;12510,54832;8090,587094;8354,748685;8257,558728
85; 25184.437155694166; 29793.642399760836; 33700.50560655129;;;;;25184,43716;12510,54832;8018,405619;8354,748685;8257,558728
86; 25225.704597398744; 29919.342208252005; 33887.03861764944;;;;;25225,7046;11998,90882;7877,92245;8354,748685;8257,558728
87; 25479.94336362628; 30006.71499685738; 34325.61312916096;;;;;25479,94336;12153,04386;7877,92245;8354,748685;8257,558728
88; 24632.654553954577; 29903.904503114405; 34909.48797677003;;;;;24632,65455;12153,04386;7859,900895;8354,748685;8257,558728
89; 25033.206907611107; 29853.719955242555; 34974.10979052203;;;;;25033,20691;12381,22934;7859,900895;8354,748685;8257,558728
90; 23842.44041841557; 29836.730483103947; 34414.99996995731;;;;;23842,44042;12505,2871;7859,900895;8354,748685;8257,558728
91; 24944.333889838403; 29809.969085407818; 34414.99996995731;;;;;24944,33389;12507,74597;7859,900895;8354,748685;8257,558728
92; 24629.172562529155; 29998.193624924847; 34385.7453571887;;;;;24629,17256;11959,19987;7859,900895;8354,748685;8257,558728
93; 24709.662284384576; 30014.816315262247; 34243.47259797975;;;;;24709,66228;11908,59818;7859,900895;8354,748685;8257,558728
94; 25056.983928041514; 30032.281794060444; 35020.646149189255;;;;;25056,98393;12109,16938;7812,906491;8354,748685;8257,558728
95; 23773.55289386701; 29944.947453469715; 35020.646149189255;;;;;23773,55289;11827,47727;7812,906491;8354,748685;8257,558728
96; 24163.502033590445; 29757.837616474368; 34144.6834583405;;;;;24163,50203;12256,68647;7812,906491;8354,748685;8257,558728
97; 24868.802101102505; 29803.171781326753; 34144.6834583405;;;;;24868,8021;12331,32381;7812,906491;8354,748685;8257,558728
98; 24069.369990951272; 29780.05816925443; 34786.60178765547;;;;;24069,36999;12305,14717;7812,906491;8354,748685;8257,558728
99; 25003.04358906722; 29635.317971053388; 34148.20739172384;;;;;25003,04359;12164,44747;7812,906491;8354,748685;8257,558728
100; 24590.806857856547; 29516.586213979353; 34799.255727045784;;;;;24590,80686;11367,19485;7812,906491;8354,748685;8257,558728
